destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytess,flow_packetss,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packetss,bwd_packetss,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,downup_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length1,fwd_avg_bytesbulk,fwd_avg_packetsbulk,fwd_avg_bulk_rate,bwd_avg_bytesbulk,bwd_avg_packetsbulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min,label,attack_type,y
1782,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
443,90065677,3,3,18,0,6,6,6.0,0.0,0,0,0.0,0.0,0.1998541575,0.0666180525,18013135.4,24633593.0037393,44999202,23023,90042654,45021327.0,2317.8960287295,45022966,45019688,90041913,45020956.5,1932.5228329828,45022323,45019590,0,0,0,0,60,96,0.0333090263,0.0333090263,0,6,3.4285714286,3.2071349029,10.2857142857,0,0,0,0,1,0,0,0,1,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,256,1013,2,20,23442.5,454.669660303,23764,23121,44997884.5,1863.2263684266,44999202,44996567,benign,benign,0
80,219627,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,52967.076,31.87221972,36604.5,89109.41355,218497,12,1028,514.0,701.4499269,1010,18,219520,73173.33333,125854.9783,218497,12,0,0,0,0,72,92,13.65952274,18.21269698,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
62467,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.666666667,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,125,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,115386221,16,14,359,145,359,0,22.4375,89.75,145,0,10.3571428571,38.7528800773,4.3679392187,0.2599963821,3978835.20689655,4968246.72289151,10203913,21,115386221,7692414.73333333,4396119.6841627,10240155,31691,112595458,8661189.07692308,3828917.35710774,10244620,234,0,0,0,0,520,456,0.1386647371,0.121331645,0,359,16.2580645161,68.7294055175,4723.7311827957,0,0,0,1,0,0,0,0,0,16.8,22.4375,10.3571428571,520,0,0,0,0,0,0,16,359,14,145,29200,340,1,32,44269.0909090909,21427.4113670063,108699,36097,10191991.5454545,33822.0408502019,10203913,10090121,benign,benign,0
443,10334529,7,5,613,2710,342,0,87.5714285714,144.0114082783,1451,0,542.0,712.3773578659,321.5434394736,1.1611559656,939502.636363636,3075827.45564468,10213369,4,10334529,1722421.5,4159766.24210894,10213369,181,55958,13989.5,16292.8530446123,32202,4,0,0,0,0,152,108,0.6773409799,0.4838149857,0,1451,255.6153846154,485.408168188,235621.08974359,0,0,0,1,0,0,0,0,0,276.9166666667,87.5714285714,542.0,152,0,0,0,0,0,0,7,613,5,2710,8192,11256,6,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,70113,3,5,427,2279,421,0,142.3333333333,241.3510582809,1460,0,455.8,660.3318862511,38594.8397586753,114.101521829,10016.1428571429,16803.1291473599,36659,2,32521,16260.5,22916.6236714748,32465,56,37681,9420.25,18221.4402353381,36748,2,0,0,0,0,72,112,42.7880706859,71.3134511432,0,1460,300.6666666667,518.0002413127,268324.25,0,0,0,1,0,0,0,0,1,338.25,142.3333333333,455.8,72,0,0,0,0,0,0,3,427,5,2279,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,813366,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,14294.91766,11.06512935,101670.75,277231.1826,787444,45,25354,12677.0,17577.26037,25106,248,813303,162660.6,349435.2032,787444,45,0,0,0,0,72,132,3.68837645,7.376752901,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
80,918251,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,12668.64942,8.712214852,131178.7143,346637.2584,917278,5,723,361.5,354.2604974,612,111,918219,229554.75,458482.2736,917278,5,0,0,0,0,72,112,3.267080569,5.445134282,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
6566,35,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,228571.4286,57142.85714,35.0,0.0,35,35,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,28571.42857,28571.42857,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
49805,2,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,18500000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,40,0,1000000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
123,67043163,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.8638266962,0.0596630562,22347721.0,38632521.1755756,66956714,43064,67000099,67000099.0,0.0,67000099,67000099,66999778,66999778.0,0.0,66999778,66999778,0,0,0,0,40,40,0.0298315281,0.0298315281,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,43385.0,0.0,43385,43385,66956714.0,0.0,66956714,66956714,benign,benign,0
80,912319,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,12744.44575,8.768862646,130331.2857,338847.5747,898698,47,12849,6424.5,8558.113373,12476,373,912139,228034.75,447146.7783,898698,192,0,0,0,0,72,112,3.288323492,5.480539154,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
49808,5,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,7400000.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,1,0,0,0,40,0,400000.0,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,110,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
53,48915,1,1,55,110,55,55,55.0,0.0,110,110,110.0,0.0,3373.1984053971,40.8872533988,48915.0,0.0,48915,48915,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,20.4436266994,20.4436266994,55,110,73.3333333333,31.7542648054,1008.3333333333,0,0,0,0,0,0,0,0,1,110.0,55.0,110.0,20,0,0,0,0,0,0,1,55,1,110,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
51626,1,2,0,59,0,53,6,29.5,33.2340187158,0,0,0.0,0.0,59000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,40,0,2000000.0,0.0,6,53,37.3333333333,27.1354626519,736.3333333333,0,1,0,0,1,0,0,0,0,56.0,29.5,0.0,40,0,0,0,0,0,0,2,59,0,0,16616,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
8031,32,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,250000.0,62500.0,32.0,0.0,32,32,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,31250.0,31250.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,882806,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,13170.50405,10.19476533,110350.75,307461.7604,871223,12,11195,5597.5,7447.955726,10864,331,882794,176558.8,388359.2954,871223,44,0,0,0,0,72,132,3.398255109,6.796510219,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
39412,3,2,0,31,0,31,0,15.5,21.9203102168,0,0,0.0,0.0,10333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.666666667,0.0,0,31,20.6666666667,17.8978583449,320.3333333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,123,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
4,31,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,258064.5161,64516.12903,31.0,0.0,31,31,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,32258.06452,32258.06452,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
62490,18397,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,652.2802630864,108.7133771811,18397.0,0.0,18397,18397,18397,18397.0,0.0,18397,18397,0,0.0,0.0,0,0,0,0,0,0,40,0,108.7133771811,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,31088,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
3905,46,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,173913.0435,43478.26087,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,21739.13043,21739.13043,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
62374,4069,3,1,50,6,38,6,16.6666666667,18.4752086141,6,6,6.0,0.0,13762.5952322438,983.0425165888,1356.3333333333,2207.7400964184,3904,4,4069,2034.5,2871.5606383986,4065,4,0,0.0,0.0,0,0,0,0,0,0,60,20,737.2818874416,245.7606291472,6,38,12.4,14.310835056,204.8,0,0,0,0,1,0,0,0,0,15.5,16.6666666667,6.0,60,0,0,0,0,0,0,3,50,1,6,351,0,2,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
53,30654,1,1,55,120,55,55,55.0,0.0,120,120,120.0,0.0,5708.8797546813,65.2443400535,30654.0,0.0,30654,30654,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.6221700268,32.6221700268,55,120,76.6666666667,37.5277674973,1408.3333333333,0,0,0,0,0,0,0,0,1,115.0,55.0,120.0,32,0,0,0,0,0,0,1,55,1,120,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
62469,4,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,3000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,40,0,500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,4969,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,11511927,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.084794318,0.34746572,3837309.0,6642954.457,11500000,993,11500000,3837309.0,6642954.457,11500000,993,0,0.0,0.0,0,0,0,0,0,0,80,0,0.34746572,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,3995.0,0.0,3995,3995,11500000.0,0.0,11500000,11500000,ddos,ddos,1
5033,62,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,129032.2581,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16129.03226,16129.03226,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
903,40,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,200000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,25000.0,25000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
1110,93,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,86021.50538,21505.37634,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,10752.68817,10752.68817,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
50500,73,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,109589.0411,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,13698.63014,13698.63014,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
62354,2,3,0,18,0,6,6,6.0,0.0,0,0,0.0,0.0,9000000.0,1500000.0,1.0,0.0,1,1,2,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,60,0,1500000.0,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,0.0,60,0,0,0,0,0,0,3,18,0,0,12815,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
1658,90,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,88888.88889,22222.22222,90.0,0.0,90,90,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,11111.11111,11111.11111,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
3390,43,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,186046.5116,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,23255.81395,23255.81395,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
443,63274485,164,222,5520,367432,1001,0,33.6585365854,101.5378945867,4230,0,1655.0990990991,981.0830514976,5894.192580153,6.1004052423,164349.311688312,2965145.49894017,58126224,0,63274485,388187.024539877,4555561.98162825,58126224,18,63252174,286208.932126697,3914694.07589423,58149795,1,0,0,0,0,3316,4452,2.5918820201,3.5085232223,0,4230,963.7002583979,1095.5710925041,1200276.0187305,0,0,0,1,0,0,0,0,1,966.1968911917,33.6585365854,1655.0990990991,3316,0,0,0,0,0,0,164,5520,222,367432,8192,165,161,20,2458969.0,0.0,2458969,2458969,58126224.0,0.0,58126224,58126224,benign,benign,0
80,1837245,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,6331.763047,4.354345773,262463.5714,693889.975,1836058,4,900,450.0,564.2712114,849,51,1837197,459299.25,917839.2594,1836058,4,0,0,0,0,72,112,1.632879665,2.721466108,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
443,30472570,12,14,1029,12112,517,0,85.75,189.2987657838,2896,0,865.1428571429,948.1239660219,431.2402924991,0.8532263606,1218902.8,3271060.97603511,10001594,3,20633268,1875751.63636364,4055776.92050163,10155754,243,30318634,2332202.61538461,4371998.65683575,10155649,3,0,0,0,0,392,456,0.3937967818,0.4594295788,0,2896,486.7037037037,790.6048227496,625055.985754986,0,0,0,1,0,0,0,0,1,505.4230769231,85.75,865.1428571429,392,0,0,0,0,0,0,12,1029,14,12112,29200,122,3,32,262217.666666667,187252.308841128,478438,154055,9895304.66666667,181922.230201076,10001594,9685244,benign,benign,0
443,117609,6,7,1271,3369,934,0,211.8333333333,362.9503639159,1460,0,481.2857142857,620.8026294741,39452.7629688204,110.5357583178,9800.75,11436.7575357624,25888,3,93283,18656.6,11847.3945785561,30005,591,93692,15615.3333333333,17211.7975896379,39135,3,0,0,0,0,132,152,51.016503839,59.5192544788,0,1460,331.4285714286,505.6529235759,255684.879120879,0,0,0,1,0,0,0,0,1,356.9230769231,211.8333333333,481.2857142857,132,0,0,0,0,0,0,6,1271,7,3369,8192,63,5,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
80,995165,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,11689.51882,9.043726417,124395.625,351292.089,993799,17,1039,519.5,502.7529214,875,164,995033,199006.6,444302.6275,993799,17,0,0,0,0,72,132,3.014575472,6.029150945,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
443,550,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,21818.1818181818,3636.3636363636,550.0,0.0,550,550,550,550.0,0.0,550,550,0,0.0,0.0,0,0,0,0,0,0,40,0,3636.3636363636,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
22,1661692,43,42,2670,7038,408,0,62.0930232558,98.5349379549,976,0,167.5714285714,317.156354674,5842.2379117189,51.1526805208,19782.0476190476,105598.965366178,957454,1,1661692,39564.0952380952,155815.937617435,999673,1,704128,17173.8536585366,39409.6673003979,168456,1,0,0,0,0,884,864,25.8772383811,25.2754421397,0,976,112.8837209302,237.1690595139,56249.1627906977,0,0,0,1,0,0,0,0,0,114.2117647059,62.0930232558,167.5714285714,884,0,0,0,0,0,0,43,2670,42,7038,8192,245,41,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
443,113354261,99,142,8168,198837,725,0,82.5050505051,191.9228359894,4380,0,1400.2605633803,726.2633178142,1826.1774914663,2.1260779954,472309.420833333,1994906.33739981,10010886,1,113107671,1154159.90816327,3079727.2017727,10265748,165,113113285,802221.879432624,2628391.49211401,10264454,1,0,0,0,0,1992,2852,0.8733681392,1.2527098562,0,4380,855.3925619835,864.2469144134,746922.729073077,0,0,0,1,0,0,0,0,1,858.9419087137,82.5050505051,1400.2605633803,1992,0,0,0,0,0,0,99,8168,142,198837,8192,12050,98,20,1312644.0,3351543.69617932,10851296,242300,9998123.1,18022.2073284292,10010886,9947927,benign,benign,0
443,90053633,3,3,18,0,6,6,6.0,0.0,0,0,0.0,0.0,0.1998808865,0.0666269622,18010726.6,24641179.2172962,45004082,15067,90038566,45019283.0,354.9676041556,45019534,45019032,90038091,45019045.5,146.3711037056,45019149,45018942,0,0,0,0,60,96,0.0333134811,0.0333134811,0,6,3.4285714286,3.2071349029,10.2857142857,0,0,0,0,1,0,0,0,1,4.0,6.0,0.0,60,0,0,0,0,0,0,3,18,3,0,252,62,2,20,15497.0,63.6396103068,15542,15452,45003786.0,418.6072144624,45004082,45003490,benign,benign,0
80,1618774,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,7186.30272,4.942011671,231253.4286,611294.0805,1617538,11,908,454.0,420.021428,751,157,1618726,404681.5,808571.1113,1617538,11,0,0,0,0,72,112,1.853254376,3.088757294,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
53,23609,1,1,61,111,61,61,61.0,0.0,111,111,111.0,0.0,7285.3572790038,84.7134567326,23609.0,0.0,23609,23609,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,42.3567283663,42.3567283663,61,111,77.6666666667,28.8675134595,833.3333333333,0,0,0,0,0,0,0,0,1,116.5,61.0,111.0,20,0,0,0,0,0,0,1,61,1,111,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
51571,3,2,0,37,0,31,6,18.5,17.6776695297,0,0,0.0,0.0,12333333.3333333,666666.666666667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,40,0,666666.666666667,0.0,6,31,22.6666666667,14.4337567297,208.3333333333,0,1,0,0,1,0,0,0,0,34.0,18.5,0.0,40,0,0,0,0,0,0,2,37,0,0,946,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,benign,benign,0
17,50,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,20000.0,20000.0,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
80,47528,2,5,20,11601,20,0,10.0,14.14213562,4380,0,2320.2,2193.240798,244508.5003,147.2816024,7921.333333,15320.61633,38360,15,8988,8988.0,0.0,8988,8988,47404,11851.0,18169.09301,38360,15,0,0,0,0,52,112,42.08045784,105.2011446,0,4380,1452.625,2045.109354,4182472.268,0,0,0,1,0,0,0,0,2,1660.142857,10.0,2320.2,52,0,0,0,0,0,0,2,20,5,11601,8192,229,1,20,0.0,0.0,0,0,0.0,0.0,0,0,ddos,ddos,1
10025,27,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,296296.2963,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,37037.03704,37037.03704,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
53,56638657,2,2,92,308,53,39,46.0,9.8994949366,206,102,154.0,73.5391052434,7.0623143483,0.0706231435,18879552.3333333,32327692.0020949,56207529,416,56207945,56207945.0,0.0,56207945,56207945,56638241,56638241.0,0.0,56638241,56638241,0,0,0,0,40,52,0.0353115717,0.0353115717,39,206,87.8,70.9697118495,5036.7,0,0,0,0,0,0,0,0,1,109.75,46.0,154.0,40,0,0,0,0,0,0,2,92,2,308,-1,-1,1,20,416.0,0.0,416,416,56207529.0,0.0,56207529,56207529,benign,benign,0
443,61190836,15,15,815,6463,431,0,54.3333333333,117.9029059782,1752,0,430.8666666667,666.1357505008,118.939378439,0.4902694907,2110028.82758621,4101170.47901339,10001838,47,61190836,4370774.0,5134095.49897145,10101515,465,61090707,4363621.92857143,5155120.33583313,10102138,47,0,0,0,0,312,384,0.2451347453,0.2451347453,0,1752,234.7741935484,500.9064257043,250907.247311828,0,0,0,1,0,0,0,0,1,242.6,54.3333333333,430.8666666667,312,0,0,0,0,0,0,15,815,15,6463,8192,114,14,20,137036.333333333,90731.0319960413,322239,99677,9999155.5,2353.0284953651,10001838,9995258,benign,benign,0
22,601,2,1,8,2,6,2,4.0,2.828427125,2,2,2.0,0.0,16638.93511,4991.680532,300.5,358.5031381,554,47,601,601.0,0.0,601,601,0,0.0,0.0,0,0,0,0,0,0,44,24,3327.787022,1663.893511,2,6,3.0,2.0,4.0,0,0,0,1,0,0,0,0,0,4.0,4.0,2.0,44,0,0,0,0,0,0,2,8,1,2,1024,29200,1,20,0.0,0.0,0,0,0.0,0.0,0,0,portscan,portscan,1
123,67057535,2,2,96,96,48,48,48.0,0.0,48,48,48.0,0.0,2.8632129111,0.059650269,22352511.6666667,38615953.5320728,66942374,57471,67000064,67000064.0,0.0,67000064,67000064,66999845,66999845.0,0.0,66999845,66999845,0,0,0,0,40,40,0.0298251345,0.0298251345,48,48,48.0,0.0,0.0,0,0,0,0,0,0,0,0,1,60.0,48.0,48.0,40,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,57690.0,0.0,57690,57690,66942374.0,0.0,66942374,66942374,benign,benign,0
